attacked_text,attack_model_output,num_queries,improvement
"This cinematographic is such a fined cases of the greatness that is 80's amusement. Oh don't get me wrong, most of the music back then sucked. I only ever liked the minerals bands from the 80s. Bands that had some balls. Forgets that whiny keyboards bollocks and all that 'life is terrifying and I want to die' garbage. But the movies from the 80's are the optimum. They were all about nonsense and just having a good time. This movie exemplifies that! Party! Get naked! Get laid! WOOOOOOHOOOOO!",tensor(0.9280),74,False
"This cinematographic is such a fined cases of the greatness that is 80's amusement. Oh don't get me wrong, most of the music back then sucked. I only ever liked the minerals bands from the 80s. Bands that had some balls. Forgets that whiny keyboards bollocks and all that 'life is hideous and I want to die' garbage. But the movies from the 80's are the optimum. They were all about nonsense and just having a good time. This cinema exemplifies that! Party! Get naked! Get laid! WOOOOOOHOOOOO!",tensor(0.9280),84,False
"This cinematographic is such a fined cases of the greatness that is 80's amusement. Oh don't get me wrong, most of the music back then sucked. I only ever liked the minerals bands from the 80s. Bands that had some balls. Forgets that whiny keyboards bollocks and all that 'life is hideous and I want to die' garbage. But the movies from the 80's are the optimum. They were all about nonsense and just having a good time. This cinematic exemplifies that! Party! Get naked! Get laid! WOOOOOOHOOOOO!",tensor(0.9259),84,False
"This cinematographic is such a fined cases of the greatness that is 80's amusement. Oh don't get me wrong, most of the music back then sucked. I only ever liked the minerals bands from the 80s. Bands that had some balls. Forgets that whiny keyboards bollocks and all that 'life is hideous and I want to die' garbage. But the movies from the 80's are the optimum. They were all about nonsense and just having a good time. This cinematographic exemplifies that! Party! Get naked! Get laid! WOOOOOOHOOOOO!",tensor(0.9219),84,False
"This cinematographic is such a fined cases of the greatness that is 80's amusement. Oh don't get me wrong, most of the music back then sucked. I only ever liked the minerals bands from the 80s. Bands that had some balls. Forgets that whiny keyboards bollocks and all that 'life is hideous and I want to die' garbage. But the movies from the 80's are the optimum. They were all about nonsense and just having a good time. This cinematography exemplifies that! Party! Get naked! Get laid! WOOOOOOHOOOOO!",tensor(0.8955),84,False
"This cinematographic is such a fined cases of the greatness that is 80's amusement. Oh don't get me wrong, most of the music back then sucked. I only ever liked the minerals bands from the 80s. Bands that had some balls. Forgets that whiny keyboards bollocks and all that 'life is hideous and I want to die' garbage. But the movies from the 80's are the optimum. They were all about nonsense and just having a good time. This film exemplifies that! Party! Get naked! Get laid! WOOOOOOHOOOOO!",tensor(0.9286),84,False
"This cinematographic is such a fined cases of the greatness that is 80's amusement. Oh don't get me wrong, most of the music back then sucked. I only ever liked the minerals bands from the 80s. Bands that had some balls. Forgets that whiny keyboards bollocks and all that 'life is hideous and I want to die' garbage. But the movies from the 80's are the optimum. They were all about nonsense and just having a good time. This filmmaking exemplifies that! Party! Get naked! Get laid! WOOOOOOHOOOOO!",tensor(0.9211),84,False
"This cinematographic is such a fined cases of the greatness that is 80's amusement. Oh don't get me wrong, most of the music back then sucked. I only ever liked the minerals bands from the 80s. Bands that had some balls. Forgets that whiny keyboards bollocks and all that 'life is hideous and I want to die' garbage. But the movies from the 80's are the optimum. They were all about nonsense and just having a good time. This films exemplifies that! Party! Get naked! Get laid! WOOOOOOHOOOOO!",tensor(0.9289),84,False
"This cinematographic is such a fined cases of the greatness that is 80's amusement. Oh don't get me wrong, most of the music back then sucked. I only ever liked the minerals bands from the 80s. Bands that had some balls. Forgets that whiny keyboards bollocks and all that 'life is hideous and I want to die' garbage. But the movies from the 80's are the optimum. They were all about nonsense and just having a good time. This flick exemplifies that! Party! Get naked! Get laid! WOOOOOOHOOOOO!",tensor(0.9367),84,True
"This cinematographic is such a fined cases of the greatness that is 80's amusement. Oh don't get me wrong, most of the music back then sucked. I only ever liked the minerals bands from the 80s. Bands that had some balls. Forgets that whiny keyboards bollocks and all that 'life is hideous and I want to die' garbage. But the movies from the 80's are the optimum. They were all about nonsense and just having a good time. This kino exemplifies that! Party! Get naked! Get laid! WOOOOOOHOOOOO!",tensor(0.9205),84,False
"This cinematographic is such a fined cases of the greatness that is 80's amusement. Oh don't get me wrong, most of the music back then sucked. I only ever liked the minerals bands from the 80s. Bands that had some balls. Forgets that whiny keyboards bollocks and all that 'life is hideous and I want to die' garbage. But the movies from the 80's are the optimum. They were all about nonsense and just having a good time. This movies exemplifies that! Party! Get naked! Get laid! WOOOOOOHOOOOO!",tensor(0.9304),84,False
"This cinematographic is such a fined cases of the greatness that is 80's amusement. Oh don't get me wrong, most of the music back then sucked. I only ever liked the minerals bands from the 80s. Bands that had some balls. Forgets that whiny keyboards bollocks and all that 'life is hideous and I want to die' garbage. But the movies from the 80's are the optimum. They were all about absurd and just having a good time. This flick exemplifies that! Party! Get naked! Get laid! WOOOOOOHOOOOO!",tensor(0.9112),99,False
"This cinematographic is such a fined cases of the greatness that is 80's amusement. Oh don't get me wrong, most of the music back then sucked. I only ever liked the minerals bands from the 80s. Bands that had some balls. Forgets that whiny keyboards bollocks and all that 'life is hideous and I want to die' garbage. But the movies from the 80's are the optimum. They were all about absurdity and just having a good time. This flick exemplifies that! Party! Get naked! Get laid! WOOOOOOHOOOOO!",tensor(0.9075),99,False
"This cinematographic is such a fined cases of the greatness that is 80's amusement. Oh don't get me wrong, most of the music back then sucked. I only ever liked the minerals bands from the 80s. Bands that had some balls. Forgets that whiny keyboards bollocks and all that 'life is hideous and I want to die' garbage. But the movies from the 80's are the optimum. They were all about claptrap and just having a good time. This flick exemplifies that! Party! Get naked! Get laid! WOOOOOOHOOOOO!",tensor(0.9029),99,False
"This cinematographic is such a fined cases of the greatness that is 80's amusement. Oh don't get me wrong, most of the music back then sucked. I only ever liked the minerals bands from the 80s. Bands that had some balls. Forgets that whiny keyboards bollocks and all that 'life is hideous and I want to die' garbage. But the movies from the 80's are the optimum. They were all about farcical and just having a good time. This flick exemplifies that! Party! Get naked! Get laid! WOOOOOOHOOOOO!",tensor(0.9090),99,False
